"color","name"
"White Skin","Aurorian #2658"
"Latino Skin","Aurorian #5671"
"White Skin","Aurorian #4998"
"Latino Skin","Aurorian #5904"
"White Skin","Aurorian #5432"
"Black Skin","Aurorian #2347"
"White Skin","Aurorian #520"
"Latino Skin","Aurorian #6390"
"Black Skin","Aurorian #956"
"Black Skin","Aurorian #2093"
"White Skin","Aurorian #7638"
"White Skin","Aurorian #9393"
"White Skin","Aurorian #7961"
"Latino Skin","Aurorian #4490"
"Black Skin","Aurorian #197"
"White Skin","Aurorian #2189"
"White Skin","Aurorian #1068"
"Black Skin","Aurorian #124"
"White Skin","Aurorian #8764"
"Latino Skin","Aurorian #8556"
"Black Skin","Aurorian #1213"
"Latino Skin","Aurorian #9585"
"Black Skin","Aurorian #757"
"White Skin","Aurorian #5057"
"White Skin","Aurorian #1718"
"Black Skin","Aurorian #8391"
"White Skin","Aurorian #3870"
"White Skin","Aurorian #8790"
"Latino Skin","Aurorian #2771"
"Black Skin","Aurorian #3229"
"White Skin","Aurorian #1077"
"Latino Skin","Aurorian #7839"
"Latino Skin","Aurorian #3393"
"White Skin","Aurorian #8943"
"Latino Skin","Aurorian #3385"
"Latino Skin","Aurorian #2478"
"Latino Skin","Aurorian #9321"
"White Skin","Aurorian #3654"
"White Skin","Aurorian #3753"
"Latino Skin","Aurorian #4585"
"White Skin","Aurorian #5584"
"Black Skin","Aurorian #8192"
"White Skin","Aurorian #8072"
"Latino Skin","Aurorian #1449"
"White Skin","Aurorian #9803"
"Black Skin","Aurorian #4761"
"Black Skin","Aurorian #8873"
"White Skin","Aurorian #3147"
"White Skin","Aurorian #3683"
"Black Skin","Aurorian #9475"
"Black Skin","Aurorian #2149"
"White Skin","Aurorian #2385"
"White Skin","Aurorian #4101"
"White Skin","Aurorian #2913"
"Black Skin","Aurorian #4932"
"Latino Skin","Aurorian #7851"
"Black Skin","Aurorian #977"
"White Skin","Aurorian #3807"
"Latino Skin","Aurorian #81"
"White Skin","Aurorian #9479"
"White Skin","Aurorian #8108"
"Black Skin","Aurorian #9523"
"Black Skin","Aurorian #4454"
"White Skin","Aurorian #8824"
"Black Skin","Aurorian #53"
"White Skin","Aurorian #4940"
"Black Skin","Aurorian #9792"
"Black Skin","Aurorian #4281"
"White Skin","Aurorian #6970"
"Black Skin","Aurorian #437"
"Latino Skin","Aurorian #7703"
"Latino Skin","Aurorian #5472"
"Black Skin","Aurorian #5429"
"White Skin","Aurorian #8584"
"Black Skin","Aurorian #3924"
"Black Skin","Aurorian #1031"
"Black Skin","Aurorian #7944"
"Black Skin","Aurorian #8355"
"Latino Skin","Aurorian #8079"
"Black Skin","Aurorian #3664"
"Latino Skin","Aurorian #5466"
"White Skin","Aurorian #6415"
"Black Skin","Aurorian #7933"
"Latino Skin","Aurorian #524"
"Latino Skin","Aurorian #9666"
"Black Skin","Aurorian #5534"
"White Skin","Aurorian #3951"
"White Skin","Aurorian #4462"
"White Skin","Aurorian #816"
"White Skin","Aurorian #7238"
"White Skin","Aurorian #3386"
"Latino Skin","Aurorian #3673"
"White Skin","Aurorian #1625"
"White Skin","Aurorian #8431"
"Black Skin","Aurorian #5203"
"Black Skin","Aurorian #3473"
"White Skin","Aurorian #227"
"Black Skin","Aurorian #2814"
"Black Skin","Aurorian #9806"
"Black Skin","Aurorian #6324"
"White Skin","Aurorian #2389"
"Latino Skin","Aurorian #778"
"White Skin","Aurorian #7698"
"Latino Skin","Aurorian #7381"
"Black Skin","Aurorian #4215"
"Black Skin","Aurorian #6471"
"Latino Skin","Aurorian #2622"
"Black Skin","Aurorian #8197"
"Black Skin","Aurorian #388"
"Black Skin","Aurorian #6749"
"Black Skin","Aurorian #1744"
"Black Skin","Aurorian #8379"
"White Skin","Aurorian #128"
"White Skin","Aurorian #8367"
"White Skin","Aurorian #6646"
"White Skin","Aurorian #1440"
"Black Skin","Aurorian #9425"
"Latino Skin","Aurorian #1973"
"Latino Skin","Aurorian #6941"
"White Skin","Aurorian #4347"
"White Skin","Aurorian #6943"
"Latino Skin","Aurorian #9583"
"White Skin","Aurorian #6357"
"White Skin","Aurorian #6346"
"White Skin","Aurorian #7575"
"White Skin","Aurorian #7173"
"Black Skin","Aurorian #8827"
"Latino Skin","Aurorian #8779"
"Latino Skin","Aurorian #9022"
"Latino Skin","Aurorian #7973"
"Latino Skin","Aurorian #9821"
"Latino Skin","Aurorian #9319"
"White Skin","Aurorian #9370"
"Black Skin","Aurorian #6511"
"Black Skin","Aurorian #4324"
"White Skin","Aurorian #4000"
"White Skin","Aurorian #7440"
"Latino Skin","Aurorian #7320"
"Latino Skin","Aurorian #2954"
"Latino Skin","Aurorian #7497"
"White Skin","Aurorian #380"
"White Skin","Aurorian #8966"
"White Skin","Aurorian #239"
"Latino Skin","Aurorian #8968"
"Latino Skin","Aurorian #9300"
"Black Skin","Aurorian #4430"
"White Skin","Aurorian #7896"
"White Skin","Aurorian #4650"
"White Skin","Aurorian #6322"
"White Skin","Aurorian #1349"
"Black Skin","Aurorian #6689"
"Black Skin","Aurorian #1949"
"White Skin","Aurorian #9093"
"Latino Skin","Aurorian #2502"
"Black Skin","Aurorian #5843"
"Latino Skin","Aurorian #9519"
"Latino Skin","Aurorian #9010"
"White Skin","Aurorian #1400"
"White Skin","Aurorian #9367"
"Latino Skin","Aurorian #3140"
"Black Skin","Aurorian #4852"
"White Skin","Aurorian #2030"
"White Skin","Aurorian #780"
"Black Skin","Aurorian #3339"
"Black Skin","Aurorian #7604"
"Latino Skin","Aurorian #6382"
"White Skin","Aurorian #9392"
"White Skin","Aurorian #9436"
"Latino Skin","Aurorian #7500"
"White Skin","Aurorian #714"
"White Skin","Aurorian #9256"
"Latino Skin","Aurorian #3893"
"Black Skin","Aurorian #2103"
"White Skin","Aurorian #7882"
"White Skin","Aurorian #8395"
"White Skin","Aurorian #1030"
"White Skin","Aurorian #6754"
"White Skin","Aurorian #3826"
"White Skin","Aurorian #2099"
"Black Skin","Aurorian #2911"
"Latino Skin","Aurorian #7311"
"Black Skin","Aurorian #9550"
"Latino Skin","Aurorian #2156"
"Latino Skin","Aurorian #9957"
"White Skin","Aurorian #2064"
"White Skin","Aurorian #8132"
"Black Skin","Aurorian #6040"
"Latino Skin","Aurorian #1717"
"Black Skin","Aurorian #3340"
"White Skin","Aurorian #8794"
"Black Skin","Aurorian #4366"
"White Skin","Aurorian #5725"
"White Skin","Aurorian #5282"
"White Skin","Aurorian #5852"
"Black Skin","Aurorian #3748"
"White Skin","Aurorian #3604"
"Latino Skin","Aurorian #6522"
"White Skin","Aurorian #824"
"White Skin","Aurorian #6227"
"Black Skin","Aurorian #7215"
"White Skin","Aurorian #5410"
"Black Skin","Aurorian #9605"
"White Skin","Aurorian #2627"
"White Skin","Aurorian #2933"
"White Skin","Aurorian #626"
"White Skin","Aurorian #2918"
"Latino Skin","Aurorian #2238"
"White Skin","Aurorian #6279"
"White Skin","Aurorian #4161"
"White Skin","Aurorian #978"
"White Skin","Aurorian #7955"
"White Skin","Aurorian #3295"
"White Skin","Aurorian #7504"
"White Skin","Aurorian #6295"
"White Skin","Aurorian #6674"
"Latino Skin","Aurorian #8125"
"White Skin","Aurorian #4828"
"White Skin","Aurorian #6702"
"White Skin","Aurorian #6899"
"White Skin","Aurorian #9338"
"Latino Skin","Aurorian #4353"
"White Skin","Aurorian #1040"
"White Skin","Aurorian #256"
"Black Skin","Aurorian #8987"
"White Skin","Aurorian #9003"
"White Skin","Aurorian #2135"
"Black Skin","Aurorian #3344"
"White Skin","Aurorian #7429"
"White Skin","Aurorian #1219"
"White Skin","Aurorian #4208"
"White Skin","Aurorian #2720"
"Black Skin","Aurorian #8588"
"White Skin","Aurorian #1344"
"Latino Skin","Aurorian #2133"
"White Skin","Aurorian #1737"
"Black Skin","Aurorian #7041"
"Black Skin","Aurorian #797"
"Latino Skin","Aurorian #3467"
"White Skin","Aurorian #1058"
"Latino Skin","Aurorian #4162"
"White Skin","Aurorian #9914"
"Black Skin","Aurorian #3500"
"Black Skin","Aurorian #2553"
"Latino Skin","Aurorian #504"
"White Skin","Aurorian #5871"
"Latino Skin","Aurorian #9357"
"White Skin","Aurorian #4724"
"White Skin","Aurorian #7316"
"White Skin","Aurorian #158"
"Latino Skin","Aurorian #2953"
"White Skin","Aurorian #4961"
"Black Skin","Aurorian #3813"
"White Skin","Aurorian #7602"
"Black Skin","Aurorian #5433"
"Black Skin","Aurorian #5608"
"Latino Skin","Aurorian #255"
"White Skin","Aurorian #5995"
"White Skin","Aurorian #5638"
"White Skin","Aurorian #4856"
"Black Skin","Aurorian #373"
"White Skin","Aurorian #7239"
"Latino Skin","Aurorian #3877"
"White Skin","Aurorian #6232"
"Black Skin","Aurorian #5137"
"Latino Skin","Aurorian #1085"
"White Skin","Aurorian #2494"
"Black Skin","Aurorian #9018"
"Latino Skin","Aurorian #8936"
"White Skin","Aurorian #8736"
"Black Skin","Aurorian #7942"
"Latino Skin","Aurorian #9845"
"White Skin","Aurorian #4075"
"Black Skin","Aurorian #9983"
"Black Skin","Aurorian #5511"
"Black Skin","Aurorian #389"
"Black Skin","Aurorian #9173"
"Latino Skin","Aurorian #8033"
"Black Skin","Aurorian #509"
"White Skin","Aurorian #7194"
"White Skin","Aurorian #4825"
"White Skin","Aurorian #7702"
"White Skin","Aurorian #4145"
"Black Skin","Aurorian #8655"
"White Skin","Aurorian #2891"
"White Skin","Aurorian #6228"
"Black Skin","Aurorian #3952"
"Latino Skin","Aurorian #8855"
"White Skin","Aurorian #2092"
"Latino Skin","Aurorian #3145"
"White Skin","Aurorian #7024"
"Latino Skin","Aurorian #2864"
"Latino Skin","Aurorian #3328"
"White Skin","Aurorian #4817"
"White Skin","Aurorian #7048"
"Black Skin","Aurorian #1171"
"Latino Skin","Aurorian #5404"
"White Skin","Aurorian #3972"
"White Skin","Aurorian #7025"
"White Skin","Aurorian #9216"
"White Skin","Aurorian #4333"
"Latino Skin","Aurorian #4053"
"White Skin","Aurorian #6012"
"White Skin","Aurorian #4180"
"Latino Skin","Aurorian #3526"
"White Skin","Aurorian #7585"
"White Skin","Aurorian #4367"
"White Skin","Aurorian #173"
"White Skin","Aurorian #6283"
"White Skin","Aurorian #9151"
"White Skin","Aurorian #2351"
"Black Skin","Aurorian #7060"
"White Skin","Aurorian #7074"
"White Skin","Aurorian #9247"
"Black Skin","Aurorian #1965"
"Black Skin","Aurorian #5498"
"Latino Skin","Aurorian #9520"
"White Skin","Aurorian #8813"
"Latino Skin","Aurorian #4280"
"White Skin","Aurorian #9968"
"Latino Skin","Aurorian #5829"
"Latino Skin","Aurorian #392"
"Latino Skin","Aurorian #3914"
"White Skin","Aurorian #23"
"Black Skin","Aurorian #75"
"Black Skin","Aurorian #7347"
"Latino Skin","Aurorian #9776"
"Black Skin","Aurorian #1631"
"Latino Skin","Aurorian #4404"
"White Skin","Aurorian #4305"
"White Skin","Aurorian #7934"
"Black Skin","Aurorian #2500"
"White Skin","Aurorian #1541"
"Latino Skin","Aurorian #4087"
"Black Skin","Aurorian #3009"
"White Skin","Aurorian #6952"
"Latino Skin","Aurorian #2404"
"Latino Skin","Aurorian #2346"
"Latino Skin","Aurorian #5915"
"White Skin","Aurorian #645"
"Latino Skin","Aurorian #1824"
"White Skin","Aurorian #492"
"Latino Skin","Aurorian #9518"
"Latino Skin","Aurorian #1339"
"Latino Skin","Aurorian #1095"
"Black Skin","Aurorian #7360"
"Latino Skin","Aurorian #6306"
"White Skin","Aurorian #5053"
"Latino Skin","Aurorian #28"
"White Skin","Aurorian #5676"
"Latino Skin","Aurorian #8842"
"White Skin","Aurorian #3719"
"White Skin","Aurorian #7390"
"White Skin","Aurorian #4924"
"Latino Skin","Aurorian #856"
"White Skin","Aurorian #2787"
"White Skin","Aurorian #2607"
"White Skin","Aurorian #4582"
"Black Skin","Aurorian #9831"
"Latino Skin","Aurorian #7558"
"White Skin","Aurorian #657"
"Latino Skin","Aurorian #4593"
"Latino Skin","Aurorian #6384"
"Black Skin","Aurorian #760"
"White Skin","Aurorian #7203"
"White Skin","Aurorian #2721"
"Latino Skin","Aurorian #8410"
"White Skin","Aurorian #8652"
"White Skin","Aurorian #2606"
"White Skin","Aurorian #1682"
"Latino Skin","Aurorian #4787"
"White Skin","Aurorian #8946"
"Black Skin","Aurorian #2841"
"Latino Skin","Aurorian #270"
"Black Skin","Aurorian #6877"
"White Skin","Aurorian #2776"
"Black Skin","Aurorian #1416"
"Black Skin","Aurorian #8462"
"Black Skin","Aurorian #4509"
"White Skin","Aurorian #878"
"Black Skin","Aurorian #133"
"White Skin","Aurorian #6344"
"Black Skin","Aurorian #4309"
"White Skin","Aurorian #3577"
"White Skin","Aurorian #4082"
"Latino Skin","Aurorian #2877"
"White Skin","Aurorian #6343"
"White Skin","Aurorian #2763"
"Black Skin","Aurorian #3786"
"Latino Skin","Aurorian #6861"
"White Skin","Aurorian #4096"
"Latino Skin","Aurorian #3426"
"Latino Skin","Aurorian #1805"
"White Skin","Aurorian #2489"
"White Skin","Aurorian #1401"
"Latino Skin","Aurorian #5736"
"Black Skin","Aurorian #9169"
"Black Skin","Aurorian #4099"
"Latino Skin","Aurorian #9682"
"White Skin","Aurorian #2544"
"White Skin","Aurorian #4483"
"White Skin","Aurorian #2752"
"Black Skin","Aurorian #3508"
"White Skin","Aurorian #8294"
"White Skin","Aurorian #1945"
"Black Skin","Aurorian #9950"
"Black Skin","Aurorian #9655"
"Black Skin","Aurorian #3702"
"Latino Skin","Aurorian #8858"
"Black Skin","Aurorian #185"
"White Skin","Aurorian #4600"
"Latino Skin","Aurorian #3010"
"Black Skin","Aurorian #5082"
"White Skin","Aurorian #4106"
"White Skin","Aurorian #8432"
"Latino Skin","Aurorian #4018"
"Black Skin","Aurorian #3126"
"Black Skin","Aurorian #4904"
"Black Skin","Aurorian #4561"
"White Skin","Aurorian #3341"
"White Skin","Aurorian #1240"
"Latino Skin","Aurorian #9401"
"White Skin","Aurorian #3142"
"White Skin","Aurorian #9703"
"Black Skin","Aurorian #9207"
"White Skin","Aurorian #7982"
"Black Skin","Aurorian #3130"
"Black Skin","Aurorian #7333"
"Latino Skin","Aurorian #7801"
"White Skin","Aurorian #2342"
"Black Skin","Aurorian #9291"
"Latino Skin","Aurorian #5172"
"White Skin","Aurorian #727"
"White Skin","Aurorian #8883"
"White Skin","Aurorian #6145"
"Latino Skin","Aurorian #5648"
"Black Skin","Aurorian #7324"
"White Skin","Aurorian #9932"
"White Skin","Aurorian #566"
"Latino Skin","Aurorian #5980"
"White Skin","Aurorian #7567"
"White Skin","Aurorian #2367"
"White Skin","Aurorian #3470"
"Latino Skin","Aurorian #6800"
"White Skin","Aurorian #9619"
"White Skin","Aurorian #325"
"White Skin","Aurorian #9446"
"White Skin","Aurorian #1924"
"White Skin","Aurorian #5909"
"White Skin","Aurorian #1253"
"White Skin","Aurorian #5864"
"White Skin","Aurorian #6022"
"White Skin","Aurorian #8582"
"White Skin","Aurorian #3432"
"White Skin","Aurorian #9468"
"White Skin","Aurorian #7172"
"White Skin","Aurorian #3485"
"White Skin","Aurorian #1887"
"White Skin","Aurorian #4933"
"White Skin","Aurorian #8730"
"Latino Skin","Aurorian #3723"
"White Skin","Aurorian #2906"
"Latino Skin","Aurorian #4671"
"Latino Skin","Aurorian #4405"
"Black Skin","Aurorian #3926"
"Black Skin","Aurorian #5364"
"Black Skin","Aurorian #9241"
"Black Skin","Aurorian #2016"
"White Skin","Aurorian #1133"
"Black Skin","Aurorian #545"
"Latino Skin","Aurorian #4544"
"Black Skin","Aurorian #6624"
"White Skin","Aurorian #4844"
"White Skin","Aurorian #5497"
"White Skin","Aurorian #801"
"White Skin","Aurorian #1323"
"Black Skin","Aurorian #9877"
"White Skin","Aurorian #974"
"White Skin","Aurorian #3602"
"Latino Skin","Aurorian #8521"
"White Skin","Aurorian #6660"
"White Skin","Aurorian #6266"
"Black Skin","Aurorian #5109"
"White Skin","Aurorian #6661"
"Black Skin","Aurorian #7539"
"White Skin","Aurorian #9643"
"Black Skin","Aurorian #8198"
"White Skin","Aurorian #9970"
"White Skin","Aurorian #2604"
"White Skin","Aurorian #7837"
"Black Skin","Aurorian #3726"
"White Skin","Aurorian #5179"
"Latino Skin","Aurorian #2902"
"White Skin","Aurorian #4709"
"White Skin","Aurorian #6224"
"Latino Skin","Aurorian #4251"
"White Skin","Aurorian #5470"
"White Skin","Aurorian #6649"
"Latino Skin","Aurorian #7849"
"White Skin","Aurorian #1787"
"White Skin","Aurorian #6554"
"White Skin","Aurorian #1334"
"Latino Skin","Aurorian #5989"
"White Skin","Aurorian #4849"
"Black Skin","Aurorian #9942"
"White Skin","Aurorian #7330"
"Black Skin","Aurorian #169"
"White Skin","Aurorian #9713"
"White Skin","Aurorian #3136"
"White Skin","Aurorian #3592"
"Black Skin","Aurorian #9101"
"White Skin","Aurorian #3242"
"White Skin","Aurorian #2221"
"Black Skin","Aurorian #9139"
"Latino Skin","Aurorian #6703"
"Black Skin","Aurorian #2353"
"White Skin","Aurorian #2749"
"Latino Skin","Aurorian #318"
"Black Skin","Aurorian #9193"
"Black Skin","Aurorian #3066"
"White Skin","Aurorian #7090"
"Latino Skin","Aurorian #860"
"Latino Skin","Aurorian #3102"
"Latino Skin","Aurorian #1480"
"White Skin","Aurorian #1555"
"Latino Skin","Aurorian #4890"
"Black Skin","Aurorian #8635"
"Latino Skin","Aurorian #7434"
"Black Skin","Aurorian #1624"
"Latino Skin","Aurorian #7864"
"White Skin","Aurorian #146"
"Black Skin","Aurorian #907"
"Latino Skin","Aurorian #3025"
"Latino Skin","Aurorian #7054"
"White Skin","Aurorian #3568"
"Black Skin","Aurorian #1818"
"White Skin","Aurorian #6809"
"White Skin","Aurorian #2285"
"White Skin","Aurorian #9745"
"Black Skin","Aurorian #5091"
"White Skin","Aurorian #6128"
"Black Skin","Aurorian #8732"
"White Skin","Aurorian #8986"
"White Skin","Aurorian #810"
"White Skin","Aurorian #5243"
"Black Skin","Aurorian #1222"
"White Skin","Aurorian #2729"
"Latino Skin","Aurorian #6440"
"White Skin","Aurorian #9324"
"Black Skin","Aurorian #8664"
"White Skin","Aurorian #2378"
"Latino Skin","Aurorian #7071"
"Black Skin","Aurorian #7086"
"White Skin","Aurorian #2504"
"White Skin","Aurorian #3562"
"Black Skin","Aurorian #1466"
"Black Skin","Aurorian #784"
"White Skin","Aurorian #2737"
"Latino Skin","Aurorian #8165"
"White Skin","Aurorian #7339"
"Black Skin","Aurorian #659"
"White Skin","Aurorian #1029"
"Latino Skin","Aurorian #1779"
"Latino Skin","Aurorian #3613"
"Latino Skin","Aurorian #1295"
"Latino Skin","Aurorian #6100"
"White Skin","Aurorian #5697"
"Black Skin","Aurorian #4350"
"White Skin","Aurorian #9935"
"White Skin","Aurorian #6906"
"White Skin","Aurorian #8104"
"Latino Skin","Aurorian #4052"
"White Skin","Aurorian #3701"
"Latino Skin","Aurorian #1584"
"White Skin","Aurorian #2903"
"White Skin","Aurorian #3131"
"Latino Skin","Aurorian #5902"
"White Skin","Aurorian #2277"
"White Skin","Aurorian #9761"
"Latino Skin","Aurorian #4476"
"Black Skin","Aurorian #765"
"White Skin","Aurorian #5943"
"Black Skin","Aurorian #1300"
"Latino Skin","Aurorian #9924"
"Black Skin","Aurorian #684"
"White Skin","Aurorian #1906"
"Black Skin","Aurorian #2482"
"Latino Skin","Aurorian #8893"
"White Skin","Aurorian #6451"
"White Skin","Aurorian #8487"
"Black Skin","Aurorian #3278"
"Black Skin","Aurorian #6937"
"Latino Skin","Aurorian #183"
"White Skin","Aurorian #772"
"White Skin","Aurorian #7306"
"Latino Skin","Aurorian #4444"
"White Skin","Aurorian #4471"
"Black Skin","Aurorian #7181"
"White Skin","Aurorian #2889"
"White Skin","Aurorian #8213"
"Black Skin","Aurorian #3290"
"Latino Skin","Aurorian #5913"
"Black Skin","Aurorian #4898"
"White Skin","Aurorian #755"
"Black Skin","Aurorian #7983"
"Black Skin","Aurorian #6044"
"White Skin","Aurorian #9882"
"Latino Skin","Aurorian #3946"
"Black Skin","Aurorian #2801"
"Black Skin","Aurorian #1211"
"White Skin","Aurorian #212"
